85003,3900,530,270
85004,2960,350,200
85006,9680,370,70
85007,5300,390,200
85008,23140,700,130
85009,15940,160,50
85012,3800,550,450
85013,9800,1110,520
85014,12160,1090,400
85015,15590,630,70
85016,17560,2060,1280
85017,14110,170,0
85018,17200,2600,2590
85019,10240,150,20
85020,15970,1860,980
85021,16180,1470,820
85022,23110,2720,830
85023,15340,1570,470
85024,12050,2000,350
85027,17710,1490,150
85028,10090,2210,1060
85029,19460,940,150
85031,11560,100,0
85032,30860,3270,640
85033,21280,230,0
85034,2090,60,30
85035,19510,130,0
85037,19830,610,30
85040,11580,210,40
85041,24170,1080,140
85042,18060,1340,350
85043,12720,400,40
85044,19910,3190,1140
85045,3330,910,590
85048,16170,3590,1860
85050,13920,2960,1570
85051,18110,640,60
85053,13590,970,110
85054,3640,710,320
85083,7980,2280,840
85085,10650,2620,880
85086,17160,4030,1260
85087,3880,850,190
85118,5300,1030,300
85119,8160,810,160
85120,10810,500,50
85122,19980,1590,170
85128,5380,250,20
85131,3980,250,40
85132,7640,690,80
85137,780,70,0
85138,15070,1850,170
85139,7100,630,60
85140,14330,1810,230
85142,25800,5050,1250
85143,14280,1310,120
85145,900,110,0
85172,740,40,0
85173,960,70,0
85192,480,30,0
85193,1210,70,0
85194,2400,340,90
85201,20310,750,130
85202,18250,1380,200
85203,15170,1440,340
85204,25150,1190,160
85205,17720,1930,540
85206,15250,1400,220
85207,20120,3510,1410
85208,14530,960,100
85209,17170,2450,360
85210,16400,860,110
85212,14850,3390,460
85213,14290,2360,850
85215,7680,1350,430
85224,22340,2850,620
85225,32130,3280,560
85226,18790,3420,1050
85233,17790,3240,780
85234,21760,4130,1270
85248,16800,3730,1750
85249,18720,5010,2530
85250,9050,1440,610
85251,20450,2440,1480
85253,8080,1110,3150
85254,22930,5160,2770
85255,20030,4490,5400
85256,2120,140,0
85257,14990,1610,320
85258,12570,2690,1910
85259,10560,2120,2410
85260,18880,3550,2340
85262,5380,1340,1660
85263,1010,330,190
85264,690,80,30
85266,5050,1280,1350
85268,10950,2290,1150
85281,21290,1000,320
85282,24450,2340,420
85283,21590,2280,550
85284,9620,2320,1570
85286,18460,4570,1720
85295,19360,3930,1160
85296,19790,4150,1060
85297,12970,3200,910
85298,14620,4400,1510
85301,22810,370,30
85302,17200,1000,80
85303,13220,590,80
85304,12170,1420,200
85305,5710,680,90
85306,10910,1030,150
85307,4030,240,30
85308,30300,5000,1110
85309,340,0,0
85310,9190,2030,600
85321,1270,80,0
85322,250,20,0
85323,16920,800,70
85324,1120,90,0
85326,23110,1810,160
85331,13160,3440,1880
85333,190,0,0
85335,13870,460,30
85337,940,40,0
85338,22740,3270,490
85339,18560,1820,220
85340,13010,2660,810
85342,500,70,0
85344,4030,240,40
85345,25220,1620,110
85347,170,0,0
85348,620,40,0
85350,7200,220,20
85351,13930,1110,150
85353,16010,650,50
85354,2470,200,0
85355,4930,1030,180
85356,1280,110,0
85361,2590,310,30
85363,2780,100,0
85364,27720,1810,410
85365,17670,2030,410
85367,6990,810,120
85373,8220,1050,110
85374,17910,2250,310
85375,13390,2120,350
85379,18140,2600,300
85381,12300,1900,350
85382,19310,3280,510
85383,23770,6760,2450
85387,5100,940,180
85388,11080,1700,150
85390,2900,310,110
85392,16430,1780,200
85395,12810,3300,790
85396,8840,1970,400
85501,3260,270,30
85533,950,100,0
85534,870,90,0
85539,980,70,0
85540,1500,220,0
85541,9140,890,230
85542,870,20,0
85543,1270,160,0
85544,1170,160,30
85545,170,0,0
85546,5720,500,60
85552,2400,330,60
85602,3870,360,60
85603,2730,180,30
85606,320,30,0
85607,6380,250,0
85610,380,30,0
85611,370,60,0
85613,1330,70,0
85614,10940,1690,290
85615,3860,640,90
85616,2070,200,0
85617,370,40,0
85618,560,0,0
85621,8860,300,110
85622,3360,650,130
85623,2140,350,90
85624,540,70,0
85625,670,60,0
85629,11270,2040,220
85630,920,130,0
85631,1220,70,0
85632,260,20,0
85634,2080,70,0
85635,14700,1710,160
85637,660,130,40
85638,820,60,0
85640,300,50,0
85641,10880,2580,470
85643,2540,170,20
85645,770,50,0
85648,8010,560,110
85650,6430,1400,200
85653,6250,710,60
85658,6080,1470,480
85701,2640,210,80
85704,15710,2410,680
85705,20680,380,90
85706,20490,250,0
85708,1200,60,0
85710,25960,1720,160
85711,17430,1130,200
85712,14030,860,240
85713,17850,490,60
85714,5500,80,0
85715,9080,1390,410
85716,13960,1060,380
85718,13640,2860,2630
85719,14400,850,310
85730,17530,1100,150
85735,4180,320,30
85736,1400,80,0
85737,10820,2600,890
85739,8410,1840,380
85741,15420,1430,130
85742,12800,1970,480
85743,12820,2280,430
85745,16130,2000,540
