6001,9240,2110,2080
6002,11570,1740,600
6010,30370,4250,570
6013,4640,1240,590
6016,3290,630,110
6018,1430,160,0
6019,4850,1070,640
6021,610,130,30
6023,730,180,40
6024,310,50,0
6026,2700,680,210
6027,760,150,40
6029,8130,1810,660
6031,610,90,40
6032,9380,2020,1360
6033,14270,3430,2270
6035,3730,940,330
6037,10150,2370,630
6039,1080,180,120
6040,17890,2390,540
6042,12450,1760,220
6043,2590,630,230
6051,13210,370,0
6052,3890,440,100
6053,15730,1010,80
6057,3440,800,240
6058,810,140,50
6060,1200,350,210
6062,9380,1340,180
6063,1630,400,80
6065,390,90,0
6066,15500,2390,350
6067,10590,2110,630
6068,710,120,70
6069,1130,180,120
6070,7590,1940,1310
6071,4570,1130,390
6073,2870,660,700
6074,13260,3180,1200
6076,6070,1020,110
6078,5140,1170,590
6081,710,140,0
6082,21130,3410,380
6084,7210,1950,740
6085,3600,770,380
6088,2690,310,50
6089,1420,330,230
6090,590,140,120
6092,1970,490,510
6093,1770,420,160
6095,15640,2750,570
6096,6850,990,110
6098,5170,600,90
6103,1300,180,110
6105,8780,430,280
6106,15570,390,50
6107,9540,2620,1830
6108,12040,620,80
6109,14140,2890,820
6110,6600,860,140
6111,16290,3130,450
6112,9820,210,0
6114,11660,260,30
6117,7070,1630,1570
6118,14070,1450,140
6119,7610,1220,640
6120,4590,50,0
6226,7140,340,40
6231,1830,510,160
6232,1640,400,100
6234,3690,630,100
6235,1070,170,20
6237,2830,700,150
6238,6300,1460,300
6239,5130,530,50
6241,2960,410,50
6242,720,130,20
6243,150,0,0
6247,1220,240,30
6248,2780,750,280
6249,3550,800,100
6250,2430,520,100
6254,990,210,30
6255,2160,300,30
6256,1160,100,0
6259,1800,350,120
6260,4380,470,70
6262,330,40,0
6264,300,60,0
6266,290,40,0
6268,3210,700,290
6277,2050,360,70
6278,2280,440,70
6279,2790,570,120
6280,1610,220,40
6281,3210,700,200
6282,560,140,0
6320,12880,790,140
6330,1440,190,30
6331,2500,490,40
6333,3480,830,480
6334,1270,210,30
6335,3290,800,170
6339,4170,820,170
6340,14050,1530,350
6351,7930,1210,170
6353,210,20,0
6354,2630,290,30
6355,6820,1490,620
6357,5820,1210,320
6359,2650,560,150
6360,17890,1520,270
6365,2300,480,80
6370,3600,750,110
6371,4870,1100,680
6374,3680,460,40
6375,1980,380,70
6377,1310,240,0
6378,2890,610,430
6379,4460,760,230
6380,1260,60,0
6382,5260,700,40
6384,1320,260,30
6385,8440,1640,450
6401,9220,1050,100
6403,3040,690,110
6405,15490,2660,1070
6409,340,70,20
6410,13430,3290,1720
6412,1990,410,170
6413,6780,1380,380
6415,8180,1940,450
6416,7540,1610,520
6417,2340,420,140
6418,6240,760,100
6419,3160,830,370
6420,2120,560,170
6422,3640,930,400
6423,2530,610,190
6424,6300,1500,390
6426,1810,390,360
6437,11090,2550,1650
6438,1320,320,120
6441,2750,690,220
6442,1440,310,130
6443,8990,2060,1660
6447,3070,840,300
6450,17470,2060,230
6451,11820,1220,150
6455,1670,360,130
6457,22670,3410,800
6460,20240,4050,1120
6461,7460,1670,570
6468,9620,2300,1140
6469,1600,320,60
6470,7560,1820,1240
6471,4000,840,190
6472,3420,800,180
6473,12560,2800,800
6475,5530,1160,520
6477,7090,1860,910
6478,6250,1690,510
6479,5040,1110,250
6480,4840,1130,340
6481,580,120,20
6482,5240,1210,810
6483,8360,1560,280
6484,20690,4470,1350
6488,9790,2050,1090
6489,16330,3590,1080
6492,23350,4480,1100
6498,3560,620,250
6510,1510,230,140
6511,21010,1390,690
6512,14880,1870,270
6513,16420,920,90
6514,12940,1730,240
6515,7160,790,310
6516,26350,2720,330
6517,7500,1400,600
6518,7380,1700,470
6519,6170,140,30
6524,2720,690,340
6525,4430,1000,1050
6604,11820,580,90
6605,10530,510,140
6606,22210,1400,140
6607,3460,50,0
6608,5570,60,0
6610,10860,490,20
6611,17150,4360,2250
6612,3560,770,950
6614,17310,3370,690
6615,9740,1100,250
6702,1030,0,0
6704,11160,470,20
6705,12620,680,30
6706,6450,330,30
6708,13980,1330,150
6710,4150,180,30
6712,4870,1160,260
6716,8310,1680,310
6750,670,100,20
6751,1810,370,100
6752,860,190,120
6754,750,120,40
6755,550,110,30
6756,1460,320,110
6757,1120,170,70
6758,100,30,0
6759,2960,610,320
6762,3670,930,510
6763,1040,200,60
6770,15520,2190,230
6776,13420,2560,790
6777,870,130,70
6778,650,150,30
6779,4110,560,50
6782,1200,220,30
6783,1080,240,170
6784,1800,450,230
6785,340,60,50
6786,4850,750,70
6787,3940,690,100
6790,17350,1970,250
6791,2810,700,180
6793,520,100,100
6794,630,100,70
6795,7210,1570,430
6796,430,70,40
6798,5130,990,530
6801,9500,1970,680
6804,8780,1950,1000
6807,3440,570,920
6810,24840,2410,630
6811,14840,2910,980
6812,6840,1600,800
6820,9480,1240,3980
6824,14890,2960,3830
6825,9620,2100,1300
6830,12260,1560,3140
6831,7320,1190,2170
6840,9120,1290,3630
6850,10370,1850,850
6851,14390,2770,1220
6853,1740,290,700
6854,14560,1590,630
6855,4280,620,390
6870,3290,540,1330
6877,11460,2400,3320
6878,3640,510,1410
6880,12810,1960,4780
6883,4570,710,1740
6890,2170,350,750
6896,4170,940,1070
6897,8320,1450,2960
6901,4580,800,510
6902,34890,4020,2710
6903,7000,1410,2320
6905,11140,2270,1370
6906,5080,810,320
6907,4970,990,480
