71601,5630,140,0
71602,6990,700,110
71603,12910,990,170
71631,240,0,0
71635,4800,430,50
71638,1150,60,0
71639,2440,120,30
71640,1010,50,0
71642,220,20,0
71643,440,20,0
71644,290,20,0
71646,2420,200,30
71647,650,50,0
71652,410,30,0
71653,1930,180,50
71654,1760,150,40
71655,5410,480,100
71658,220,0,0
71660,350,40,0
71663,280,40,0
71665,2200,250,30
71667,2900,250,30
71670,510,30,0
71671,3400,190,50
71674,230,20,0
71675,740,80,0
71676,210,0,0
71701,7320,580,100
71720,970,80,0
71725,210,0,0
71726,460,20,0
71730,13100,1300,430
71740,630,80,0
71742,2040,100,20
71743,1580,70,0
71744,1150,120,0
71747,340,20,0
71749,1010,130,0
71751,320,30,0
71752,340,30,0
71753,5660,570,140
71758,160,20,0
71762,1060,110,30
71763,600,50,0
71764,660,40,0
71765,840,60,0
71766,250,0,0
71770,1240,100,0
71801,5880,310,40
71822,3230,300,40
71825,240,0,0
71826,370,30,0
71827,290,0,0
71832,3970,220,30
71833,820,60,0
71834,460,40,0
71835,490,40,0
71836,1080,80,0
71837,1890,170,0
71838,360,0,0
71841,280,20,0
71842,790,70,0
71845,770,50,0
71846,950,80,0
71847,220,20,0
71851,860,40,0
71852,4010,280,40
71853,180,0,0
71854,14830,1170,270
71855,240,0,0
71857,2260,120,20
71858,560,30,0
71859,130,0,0
71860,870,70,0
71861,780,110,0
71862,320,0,0
71866,230,20,0
71901,11540,940,350
71909,8330,1330,230
71913,19520,1660,520
71921,1120,70,0
71923,5740,490,100
71929,1910,150,20
71933,520,40,0
71935,230,0,0
71937,660,30,0
71940,550,30,0
71941,710,60,0
71943,1680,90,20
71944,250,0,0
71945,490,30,0
71949,700,50,0
71950,340,0,0
71953,5420,320,100
71956,700,20,0
71957,1190,90,0
71958,950,70,0
71959,230,0,0
71960,430,0,0
71961,330,0,0
71962,280,20,0
71964,1540,140,0
71965,120,0,0
71968,1820,170,40
71969,110,0,0
71970,230,0,0
71971,160,0,0
71972,140,0,0
71973,500,20,0
72001,180,0,0
72002,6910,840,170
72003,290,40,0
72004,460,0,0
72006,900,40,0
72007,3350,460,50
