32003,12581,2622,702
32008,2129,101,20
32009,1383,165,0
32011,6371,577,44
32024,7412,460,66
32025,7824,364,53
32033,2022,168,30
32034,14762,2281,921
32038,3702,210,0
32040,3247,248,20
32043,12028,1376,281
32044,696,40,0
32046,3833,269,23
32052,2641,103,0
32053,1595,72,0
32054,3795,208,28
32055,6883,342,86
32058,1524,87,0
32059,1008,53,0
32060,7447,370,57
32061,102,0,0
32062,1002,62,0
32063,5150,396,45
32064,3288,125,30
32065,13674,1548,187
32066,1969,113,0
32068,21834,1758,129
32071,1252,53,0
32073,19746,1742,310
32080,10540,1295,544
32081,2365,589,216
32082,14642,2743,2536
32083,561,22,0
32084,13965,885,238
32086,12299,1047,149
32087,1501,83,0
32091,6234,318,46
32092,12560,2582,622
32094,1145,72,0
32095,3516,514,235
32096,1170,60,0
32097,7082,652,74
32102,1069,57,0
32110,3137,125,0
32112,2442,67,0
32113,2800,97,0
32114,14767,217,61
32117,11361,172,23
32118,8909,625,291
32119,10113,456,78
32124,1557,185,41
32127,14036,1109,303
32128,7951,1184,338
32129,10235,465,70
32130,2733,141,0
32131,1961,151,0
32132,3630,144,22
32134,2669,120,0
32136,3890,356,152
32137,17711,1746,625
32139,413,0,0
32140,668,37,0
32141,7827,378,49
32145,2235,65,0
32148,3795,115,0
32159,13507,1007,207
32162,26441,4197,871
32164,18447,934,100
32168,11067,945,238
32169,4899,625,258
32174,23605,2514,784
32176,7301,653,328
32177,9879,471,70
32179,2880,95,21
32180,1590,68,0
32181,883,30,0
32187,973,62,0
32189,1967,63,0
32190,540,0,0
32193,486,39,0
32195,1566,82,26
32202,1789,91,73
32204,3917,196,124
32205,14256,726,333
32206,8143,139,24
32207,16574,1217,652
32208,15599,291,0
32209,17157,105,0
32210,29197,1367,570
32211,15175,469,92
32212,735,0,0
32216,17813,1227,187
32217,9747,783,385
32218,25718,1646,115
32219,5431,301,22
32220,5625,488,34
32221,12549,1053,67
32222,4475,337,24
32223,12436,1983,631
32224,17185,2397,964
32225,26648,3077,733
32226,7957,1140,172
32227,630,25,0
32228,143,0,0
32233,11451,1029,503
32234,2908,195,0
32244,27692,1245,66
32246,23818,1753,194
32250,14682,1779,704
32254,6269,53,0
32256,22316,2251,1138
32257,18717,1772,409
32258,13608,2344,271
32259,17349,4430,1250
32266,3900,532,187
32277,14041,900,128
32301,15615,555,115
32303,24642,1308,247
32304,14740,130,0
32305,9260,220,0
32308,11566,1355,435
32309,14836,2670,704
32310,7605,163,25
32311,9201,1108,227
32312,15337,3154,1265
32317,7371,1410,213
32320,1367,59,0
32321,1853,121,0
32322,1116,85,0
32324,2001,93,0
32327,10337,765,68
32328,1393,121,43
32331,1666,77,0
32332,981,0,0
32333,5673,378,55
32334,661,31,0
32336,683,39,0
32340,3858,162,29
32343,1543,30,0
32344,4688,348,52
32346,780,55,25
32347,3281,180,30
32348,4278,253,47
32350,596,33,0
32351,7013,213,28
32352,2698,113,0
32358,886,59,0
32359,699,50,0
32401,10575,405,152
32403,1122,65,0
32404,16658,1145,105
32405,13452,1030,272
32407,5244,413,90
32408,7592,681,250
32409,3900,317,62
32413,6985,590,208
32420,936,51,0
32421,1670,79,0
32423,536,28,0
32424,2388,128,27
32425,4600,185,28
32426,441,0,0
32427,435,0,0
32428,6110,359,51
32430,513,0,0
32431,1954,79,0
32433,5568,216,25
32435,2959,202,33
32437,271,0,0
32438,1492,31,0
32439,3756,280,59
32440,2234,121,28
32442,1510,83,0
32443,1347,42,0
32444,9802,1255,236
32445,553,0,0
32446,4056,328,76
32448,3366,135,0
32449,169,0,0
32455,1581,56,0
32456,3257,239,75
32459,6865,784,439
32460,1705,96,0
32462,1375,53,0
32464,1390,59,0
32465,2272,101,0
32466,2728,148,0
32501,4340,223,96
32502,1727,99,85
32503,14840,1157,433
32504,11012,998,327
32505,11850,252,74
32506,15608,861,95
32507,13989,1255,347
32508,1150,25,0
32514,17773,1321,234
32526,17320,1261,114
32531,2569,233,24
32533,12414,1430,178
32534,7211,371,53
32535,1806,109,0
32536,10371,1083,109
32539,10478,826,57
32541,9076,1051,544
32542,1452,44,0
32544,1149,31,0
32547,16464,1250,180
32548,10885,672,153
32550,3944,557,415
32561,4345,734,476
32563,10949,1439,450
32564,1219,94,0
32565,2264,202,40
32566,16035,2020,246
32567,1485,110,0
32568,1358,102,0
32569,5949,544,80
32570,12600,869,93
32571,13181,1565,265
32577,2184,184,41
32578,15167,2864,603
32579,5432,842,193
32580,2014,214,28
32583,9323,709,131
32601,7151,230,96
32603,1433,75,28
32605,11827,1489,445
32606,10772,1557,427
32607,12863,960,438
32608,19750,1869,915
32609,8154,174,26
32615,5938,659,125
32617,1826,116,0
32618,2984,220,37
32619,1891,88,0
32621,2197,53,0
32622,600,41,0
32625,744,59,0
32626,2676,127,0
32628,1546,70,0
32631,255,49,0
32640,4216,224,32
32641,6423,121,0
32643,4102,399,39
32648,142,0,0
32653,6402,900,266
32656,5634,347,31
32666,2576,207,39
32667,1726,163,53
32668,2024,117,22
32669,5859,668,203
32680,2981,93,0
32686,2056,65,63
32693,4370,182,27
32694,795,37,0
32696,5537,227,41
32701,11365,578,108
32702,1435,68,0
32703,21582,1026,193
32707,16614,1092,142
32708,20539,2650,811
32709,1116,84,0
32712,19206,2239,399
32713,9095,1022,190
32714,17851,985,277
32720,12554,821,163
32724,13937,1099,267
32725,19840,817,50
32726,8520,424,93
32730,2740,133,0
32732,2398,291,89
32735,1879,133,0
32736,4099,452,101
32738,18721,721,48
32744,1618,95,0
32746,18515,2961,1168
32750,11009,1169,225
32751,10258,1394,716
32754,5186,518,75
32757,10415,941,267
32759,1253,76,0
32763,9263,392,48
32764,1502,118,20
32765,24805,3996,890
32766,6488,1428,375
32767,985,0,0
32771,22910,1874,657
32773,13312,491,46
32776,4865,469,131
32778,8297,551,117
32779,13600,2393,1352
32780,16205,1507,262
32784,4423,223,48
32789,11802,1479,1683
32792,22077,1525,336
32796,8844,760,129
32798,1721,77,0
32801,7293,602,339
32803,11319,1032,405
32804,9457,1114,598
32805,12315,124,24
32806,13636,1312,588
32807,15845,259,24
32808,25211,250,0
32809,16610,314,188
32810,16147,471,66
32811,20163,134,31
32812,17259,1367,295
32814,3435,698,464
32817,14849,1162,204
32818,22996,592,40
32819,14361,1626,857
32820,3586,457,86
32821,11469,310,48
32822,27062,407,40
32824,18531,581,76
32825,25917,1713,225
32826,9278,523,85
32827,3421,514,233
32828,25725,3555,609
32829,8518,710,86
32831,177,0,0
32832,7054,1150,275
32833,4063,450,53
32835,21312,1399,528
32836,8342,1205,908
32837,25324,1791,334
32839,26156,364,86
32901,9966,506,80
32903,6612,1083,482
32904,13258,1487,234
32905,10783,427,56
32907,18533,1084,87
32908,4882,213,0
32909,13424,795,101
32920,5323,498,129
32922,6621,178,94
32925,589,47,0
32926,9958,831,94
32927,12035,952,82
32931,7257,993,293
32934,8048,1299,313
32935,19008,1008,116
32937,12946,1809,657
32940,16800,3344,788
32948,2842,99,0
32949,995,150,30
32950,2038,313,62
32951,5211,886,379
32952,9970,1470,521
32953,10570,1481,351
32955,17572,2322,479
32958,11689,767,119
32960,9187,485,149
32962,10636,559,97
32963,7396,1555,1983
32966,7635,690,172
32967,9228,799,343
32968,5936,754,143
32976,3833,113,43
33004,9126,393,86
33009,21582,833,346
33010,22552,165,21
33012,36751,517,94
33013,17436,193,24
33014,22483,902,277
33015,31303,1361,148
33016,23398,734,325
33018,23050,897,131
33019,7839,1014,690
33020,25191,663,107
33021,25658,1986,687
33023,40479,722,57
33024,35996,2253,327
33025,33775,1508,132
33026,15233,1798,428
33027,28431,3726,832
33028,12803,2076,500
