90001,21670,240,20
90002,19890,230,0
90003,27290,250,0
90004,27810,1670,1340
90005,15850,740,390
90006,23010,510,100
90007,12620,330,60
90008,15040,1440,440
90010,2430,310,320
90011,38350,320,20
90012,11830,1260,380
90013,4440,690,250
90014,3490,540,190
90015,8650,880,500
90016,22390,1420,310
90017,9590,850,430
90018,22070,910,220
90019,29240,2370,1040
90020,18070,860,440
90021,1380,170,120
90022,27720,640,60
90023,18190,290,30
90024,15130,2360,3440
90025,25630,4570,3290
90026,31710,2700,1030
90027,23720,2690,1640
90028,15270,970,350
90029,17010,810,170
90031,16600,760,140
90032,19840,1340,160
90033,17820,340,50
90034,30740,3770,1560
90035,13990,2210,1560
90036,19340,3330,1860
90037,24600,270,20
90038,13310,720,260
90039,14980,2200,1120
90040,5630,250,60
90041,13020,2040,740
90042,27430,2680,650
90043,21200,1870,510
90044,36780,670,40
90045,18560,3960,2360
90046,27060,3780,2400
90047,23780,1290,120
90048,12600,2210,1740
90049,18300,3420,5240
90056,4580,860,500
90057,15540,330,50
90058,1480,40,70
90059,16460,290,0
90061,11780,220,0
90062,14470,400,30
90063,21330,530,40
90064,14760,2620,2990
90065,21420,2580,930
90066,28220,4490,2860
90067,3360,570,1440
90068,11640,1870,1720
90069,13450,2550,1910
90077,4010,660,1540
90094,4740,1240,1070
90201,39160,660,50
90210,9490,1360,3530
90211,5360,850,1120
90212,7440,1230,1640
90220,21890,670,50
90221,22020,450,30
90222,12920,290,0
90230,16040,3110,1400
90232,8680,1470,930
90240,12070,1720,510
90241,20730,2180,460
90242,19440,1800,190
90245,9530,2170,1250
90247,23020,1580,180
90248,5570,620,160
90249,13410,1360,170
90250,43800,3380,800
90254,10520,2400,2240
90255,30650,620,40
90260,15600,1160,170
90262,28000,740,40
90265,7030,1210,1770
90266,16960,3320,5630
90270,10820,190,0
90272,10530,1770,3910
90274,12800,2540,4380
90275,19390,4750,4640
90277,19010,4400,3030
90278,20170,4770,2950
90280,40760,1470,100
90290,2970,590,490
90291,14130,2590,1790
90292,13290,3410,2360
90293,7170,1720,850
90301,16690,490,70
90302,13850,760,110
90303,11650,490,60
90304,11500,290,40
90305,8010,1050,140
90401,4500,820,620
90402,5420,840,2020
90403,14350,3090,2370
90404,11370,1780,920
90405,15250,2980,2360
90501,20350,2800,860
90502,8840,1280,200
90503,21250,4830,2030
90504,16810,3100,640
90505,17840,3960,1980
90601,15320,2170,580
90602,10850,1080,270
90603,9820,2200,560
90604,18280,2600,260
90605,18560,2030,460
90606,14840,1330,90
90620,22330,3410,490
90621,16270,1340,390
90623,7660,1550,470
90630,23810,4880,1440
90631,31530,4260,1380
90638,22170,4100,820
90640,29080,2330,400
90650,47010,3830,250
90660,29170,2190,170
90670,8140,960,150
90680,13870,940,90
90701,7570,680,120
90703,24500,5260,1840
90706,34800,2920,320
90710,12060,1550,260
90712,15730,3410,540
90713,14120,3510,560
90715,9690,1160,100
90716,5970,170,0
90717,10440,1560,340
90720,10930,2320,1540
90723,23870,810,90
90731,26210,3310,720
90732,10390,2430,850
90740,13770,2630,1440
90744,22070,1290,120
90745,27950,3200,340
90746,13700,2040,300
90755,5800,870,330
90802,19990,2090,520
90803,17860,3580,2260
90804,17870,1150,230
90805,40810,1960,140
90806,18490,1220,160
90807,16330,2870,1040
90808,19530,5250,1530
90810,16870,1110,100
90813,21640,430,50
90814,10020,1480,680
90815,19080,4400,1540
91001,17380,3350,1930
91006,14510,2620,1740
91007,14320,2360,1390
91008,510,90,110
91010,12110,1450,300
91011,9610,1790,3160
91016,19280,3040,990
91020,3650,580,160
91024,5490,1160,860
91030,12580,2380,1870
91040,9900,1710,430
91042,12320,1730,380
91101,9670,1680,660
91103,11960,1220,880
91104,16530,2640,1200
91105,6630,1440,1740
91106,11710,1830,1200
91107,16490,3060,2010
91108,6200,1130,1920
91201,10150,1190,390
91202,10630,1640,800
91203,7220,800,210
91204,7060,480,90
91205,16120,1220,240
91206,15120,2160,980
91207,4890,880,790
91208,7780,1740,1220
91210,180,40,50
91214,14230,3140,1590
91301,12530,2630,2220
91302,12050,2150,3180
91303,12440,850,140
91304,23020,2840,1070
91306,21570,2360,350
91307,11840,2650,1290
91311,18560,3220,1300
91316,13990,2180,1770
91320,21350,4760,2920
91321,15570,1920,670
91324,13260,1840,660
91325,15650,2100,890
91326,16880,3850,2320
91331,43820,1600,100
91335,34400,2870,440
91340,15040,680,70
91342,41430,4020,500
91343,25960,2780,470
91344,24980,4520,1430
91345,9050,880,90
91350,17930,4840,1300
91351,16040,2480,320
91352,20940,1300,250
91354,14460,4320,1650
91355,15580,3720,1430
91356,14250,2000,1940
91360,20420,4210,1920
91361,10360,2100,2380
91362,17760,3490,3210
91364,13390,2790,2110
91367,20840,3990,2200
91377,6730,1550,1300
91381,8620,1990,1550
91384,10500,2490,630
91387,19570,3520,1200
91390,8770,2310,950
91401,18120,1900,900
91402,28810,1210,110
91403,13780,2320,2090
91405,23060,1350,200
91406,24240,2290,510
91411,10650,1000,410
91423,17180,2800,2250
91436,9100,1640,3280
91501,9890,1520,610
91502,5530,550,110
91504,12530,2160,850
91505,16600,3250,1080
91506,9970,1890,680
91601,19620,1640,470
91602,11240,1720,950
91604,15930,2880,2640
91605,24580,1280,210
91606,20380,1340,230
91607,15370,2040,1070
91701,18740,3970,890
91702,26750,2160,410
91706,34030,1350,120
91708,4280,940,190
91709,34800,7550,2630
91710,35400,4840,920
91711,15910,3510,1860
91722,17300,1940,180
91723,9070,1070,130
91724,12650,2150,530
91730,30690,3860,520
91731,11920,430,60
91732,25520,990,120
91733,18080,540,70
91737,11250,2380,1030
91739,16060,3670,1570
91740,12490,2080,360
91741,12320,2840,1230
91744,37600,1800,120
91745,25870,3640,1020
91746,13720,730,80
91748,21430,2120,760
91750,16260,3300,1170
91752,14680,1990,280
91754,17390,2000,630
91755,14340,1270,300
91761,27020,2700,310
91762,26390,1770,240
91763,16820,1040,110
91764,23180,1240,110
91765,21920,4120,1550
91766,29350,1870,350
91767,21280,1530,140
91768,13290,710,100
91770,28810,1700,310
91773,16570,3240,1030
91775,11010,1970,920
91776,19140,1330,260
91780,16640,2370,680
91784,12900,3270,1550
91786,23800,2610,430
91789,20510,3710,1610
91790,21100,2540,260
91791,15740,2440,780
91792,14050,1610,170
91801,25760,2520,590
91803,14630,1560,310
91901,7460,1620,650
91902,8600,1840,680
91905,650,70,0
91906,1470,170,0
91910,37710,4230,750
91911,40830,3040,290
91913,21050,4910,860
91914,7200,1930,830
91915,12590,3240,610
91916,890,160,40
91917,460,30,0
91932,12240,830,130
91934,250,0,0
91935,4310,870,430
91941,15720,2980,1180
91942,19720,2860,390
91945,12540,1190,90
91950,26480,1050,70
91962,900,210,40
91963,560,20,0
91977,27650,2950,330
91978,4600,660,120
91980,970,20,0
92003,2720,420,240
92004,1390,140,40
92007,5850,1190,900
92008,14230,2540,1390
92009,20480,4840,4230
92010,7650,1890,880
92011,11180,2650,1980
92014,7230,1480,2080
92019,19850,3360,1180
92020,25470,2830,850
92021,30000,3180,600
92024,25040,4880,4150
92025,21280,2200,880
92026,23630,3660,840
92027,24790,2720,630
92028,21450,3370,1150
92029,9310,1920,960
92036,1610,210,50
92037,18260,3580,4620
92040,20240,3360,620
92054,18600,2000,550
92056,26210,4300,920
92057,26700,3960,850
92058,16510,1240,140
92059,920,200,40
92061,1460,200,100
92064,22490,4940,2880
92065,16890,3450,890
92066,140,20,0
92069,21250,3160,780
92070,550,70,0
92071,25960,4850,730
92075,6680,1320,1390
92078,20630,4290,1980
92081,13610,2380,620
92082,9180,1720,640
92083,17540,1280,150
92084,21880,2550,770
92086,540,60,0
92091,610,120,170
92101,20510,3820,1820
92102,19740,1020,240
92103,19190,3130,1780
92104,24720,2680,830
92105,29100,1010,80
92106,9520,1880,1490
92107,15070,2360,1110
92108,12540,2020,500
92109,25240,3370,1700
92110,13130,1820,760
92111,22090,2870,590
92113,21200,340,20
92114,31500,2280,160
92115,25770,2500,590
92116,18470,2410,850
92117,26580,4330,1210
92118,7850,1680,1370
92119,11830,2640,640
92120,14240,3130,1130
92121,2470,550,460
92122,18690,3940,1840
92123,14560,2440,500
92124,13180,2670,910
92126,36320,6410,1200
92127,18990,4710,4550
92128,23800,6130,2570
92129,24150,6100,3160
92130,24010,5330,7040
92131,16330,4530,3530
92139,17120,1590,90
92154,41890,3130,300
92173,22440,540,70
92201,24480,1550,320
92203,12170,2360,470
92210,1800,390,420
92211,11970,2270,810
92220,13680,930,500
92223,22650,4100,560
92225,5400,450,60
92227,10220,870,240
92230,960,30,0
92231,25020,750,90
92233,1400,100,0
92234,21560,1520,320
92236,17380,310,30
92240,14690,500,60
92241,2680,130,20
92242,350,20,0
92243,18920,1520,320
92249,3000,190,0
92250,3280,270,70
92251,8220,1390,130
92252,3300,270,30
92253,16320,2690,1260
92254,6120,20,0
92256,1420,140,0
92257,470,0,0
92260,13830,1650,760
92262,11570,1410,700
92264,8920,1150,650
92270,7630,1470,1250
92274,6770,100,20
92276,3330,160,0
92277,8310,560,50
92281,870,40,0
92282,400,0,0
92283,990,0,0
92284,9130,830,120
92285,660,30,0
92301,11970,340,20
