75001,9350,1210,580
75002,29400,6450,2280
75006,23830,2220,510
75007,26070,4250,1120
75009,4410,910,380
75010,12680,2270,800
75013,16260,4600,3190
75019,19740,4710,3230
75020,9700,730,190
75021,3670,270,50
75022,9890,2820,2320
75023,22980,4210,1090
75024,19440,4460,2620
75025,23830,6150,2810
75028,20150,5570,2220
75032,13330,2660,1600
75034,25360,5850,4200
75035,25310,7740,2700
75038,15080,1220,570
75039,9160,1840,970
75040,28160,1960,210
75041,13490,540,70
75042,17050,530,60
75043,28060,2390,390
75044,20650,2600,910
75048,10500,2400,500
75050,19060,1060,190
75051,16650,350,40
75052,41990,4630,550
75054,4730,1520,360
75056,26940,4410,1930
75057,6760,330,60
75058,1280,260,70
75060,21050,1070,100
75061,24060,1040,170
75062,22700,1370,500
75063,18150,3770,1690
75065,5330,830,190
75067,32380,2940,420
75068,20410,3940,570
75069,16530,1890,1020
75070,40160,10380,3630
75071,19390,4300,1350
75074,21570,2460,600
75075,16810,3280,850
75076,3410,440,130
75077,17280,3990,1720
75078,7160,2080,1480
75080,20320,3370,1200
75081,17620,2400,450
75082,10040,2540,1310
75087,14920,3880,1060
75088,11910,2140,470
75089,14040,2780,470
75090,9500,530,90
75092,10540,1100,340
75093,23500,4520,4620
75094,9060,2800,1210
75098,23420,4270,640
75102,530,50,0
75103,5470,630,150
75104,22210,2240,510
75105,130,0,0
75109,1670,230,60
75110,11610,680,170
75114,2340,340,40
75115,24830,2320,370
75116,8870,500,60
75117,1630,170,20
75119,11070,850,190
75124,1850,190,0
75125,2980,150,30
75126,17770,3320,470
75127,630,50,0
75134,9280,280,0
75135,2650,380,40
75137,9140,830,190
75140,2690,240,50
75141,1560,40,0
75142,8230,760,150
75143,5580,440,90
75144,1280,110,30
75146,9630,490,60
75147,2970,240,50
75148,2250,180,40
75149,25400,1330,130
75150,27980,1510,130
75152,2120,220,40
75153,280,0,0
75154,17670,2190,370
75155,1010,50,0
75156,5480,370,120
75158,1960,260,30
75159,7180,430,70
75160,10620,910,230
75161,2600,240,40
75163,940,100,40
75165,17800,2000,420
75166,1890,430,60
75167,3760,760,130
