80002,9400,1130,290
80003,18350,2100,230
80004,18320,3210,620
80005,14360,3530,1000
80007,6340,2140,1250
80010,17000,400,40
80011,23400,750,60
80012,23620,1260,160
80013,35900,4530,450
80014,20930,2040,380
80015,31760,6810,1460
80016,24760,6670,3640
80017,17520,1080,80
80018,5770,1340,170
80019,1590,220,0
80020,24850,4890,1280
80021,18530,3170,590
80022,21640,2530,360
80023,10140,2840,2000
80026,15180,2730,1260
80027,16300,3930,2150
80030,7390,430,50
80031,18510,2880,890
80033,13350,1580,400
80045,390,30,0
80101,130,30,0
80102,2710,490,100
80103,1120,160,20
80104,15010,3330,1100
80105,560,70,0
80106,2080,510,130
80107,6310,1570,470
80108,12160,3140,2870
80109,10060,3000,1120
80110,11500,840,100
80111,15610,3120,3010
80112,16750,3400,1580
80113,11300,1270,1420
80116,2200,560,350
80117,1300,240,60
80118,2900,820,510
80120,14850,2400,840
80121,9270,1890,1340
80122,16020,3660,1360
80123,23670,4150,1820
80124,10740,2160,1680
80125,4960,1410,610
80126,19990,5530,3160
80127,22310,5690,2290
80128,18810,3770,900
80129,14170,4030,1490
80130,12360,3650,1440
80132,11640,3480,1410
80133,1260,230,50
80134,32050,8890,3600
80135,2060,410,300
80136,2540,520,50
80137,590,120,40
80138,14780,4000,1680
80202,9230,1670,1030
80203,13770,1160,330
80204,15350,1220,420
80205,17450,2040,630
80206,14710,2190,2090
80207,10700,1530,770
80209,14190,2560,2350
80210,18070,3240,2680
80211,19330,3310,1550
80212,10260,1760,870
80214,12650,950,180
80215,9850,1530,520
80216,6910,260,50
80218,11910,1210,860
80219,28130,940,100
80220,18840,2760,2140
80221,19380,1150,180
80222,11380,1550,500
80223,9570,630,130
80224,9660,1340,440
80226,16910,1870,380
80227,18400,2510,720
80228,17980,3490,1360
80229,24420,1290,100
80230,4250,770,750
80231,18270,1640,560
80232,11400,1400,190
80233,23250,2270,190
80234,13890,1970,610
80235,3930,420,210
80236,7550,710,100
80237,12370,1840,790
80238,9180,2760,2150
80239,18600,600,40
80241,15780,3020,500
80246,7790,580,430
80247,14480,890,180
80249,14190,1440,130
80260,15460,540,30
80301,13710,2150,1400
80302,10650,1490,1410
80303,11490,1810,1260
80304,13890,2340,2280
80305,8730,1750,990
80401,19610,3610,2200
80403,10160,2550,1500
80421,3810,660,120
80422,1780,260,60
80424,5810,760,470
80428,340,80,0
80433,4360,1140,450
80435,4810,560,250
80439,11110,2760,2000
80440,1210,140,40
80446,2010,250,70
80447,840,140,50
80449,420,50,0
80452,1730,220,50
80455,260,50,0
80456,220,40,0
80457,450,60,30
80459,1040,130,0
80461,3300,270,40
80465,7970,1680,860
80466,1930,350,130
80467,920,110,30
80470,1730,470,120
80480,510,50,0
80481,270,60,0
80487,4750,770,460
80498,2730,430,200
80501,20130,1860,330
80503,16090,3310,1890
80504,25330,5110,1500
80510,220,50,0
80512,990,150,60
80513,6400,1360,440
80514,2470,310,30
80515,350,50,0
80516,12220,3790,1410
80517,5300,850,300
80521,13610,1210,370
80524,17590,2500,970
80525,26640,4670,1530
80526,22100,3240,870
80528,9720,2180,1250
80530,2390,340,50
80534,7660,1600,260
80535,1490,180,60
80536,900,190,50
80537,20830,2850,680
80538,23280,3490,830
80540,2390,540,230
80542,2250,530,180
80543,3220,340,40
80545,430,60,0
80547,1590,510,330
80549,5310,820,120
80550,13530,3170,1160
80601,17030,2310,290
80602,16610,4790,1270
80603,6350,1040,220
80610,1360,180,40
80611,290,50,0
80612,260,40,0
80615,3820,730,180
80620,8540,500,20
80621,6170,610,130
80622,130,0,0
80624,460,70,20
80631,19090,760,220
80634,28010,3880,840
80640,5480,830,100
80642,1930,330,100
80643,1530,280,60
80644,1390,200,50
80645,2010,240,50
80648,530,90,0
80649,160,0,0
80650,760,90,0
80651,2130,290,70
80652,270,40,0
80653,340,50,0
80654,1140,140,20
80701,7260,600,120
80705,390,0,0
80720,1090,110,0
80722,200,30,0
80723,2950,250,50
80726,170,0,0
80727,170,0,0
80728,380,40,0
80729,180,30,0
80731,640,90,0
