99501,9316,756,385
99502,12457,1927,512
99503,8915,693,209
99504,20253,2376,283
99505,2081,51,0
99506,2962,113,0
99507,19642,2806,814
99508,16779,1317,330
99515,11719,2116,642
99516,10201,2459,1529
99517,8842,1019,414
99518,5511,662,128
99540,146,0,0
99556,1132,103,0
99567,4445,994,179
99568,162,0,0
99572,212,33,0
99573,485,42,0
99577,13269,2970,690
99586,258,28,0
99588,717,90,0
99603,5448,636,136
99605,116,0,0
99610,1168,179,0
99611,6828,1086,182
99615,6844,757,164
99631,138,0,0
99639,611,74,0
99645,12553,2036,365
99654,13603,2174,320
99664,2505,280,39
99669,7838,1313,261
99672,1658,257,42
99674,704,72,0
99676,929,83,0
99686,2149,412,90
99688,1340,141,28
99701,8894,735,109
99702,1176,62,0
99703,3104,73,0
99705,9456,1505,121
99709,11028,1654,353
99712,4662,894,156
99714,469,75,0
99737,2042,275,23
99743,614,130,0
99760,394,47,0
99780,880,73,0
99801,12374,1925,314
99824,1152,160,42
99827,1375,114,0
99835,4761,511,112
99901,6437,761,140
