19701,21090,4150,900
19702,26640,3900,830
19703,7580,900,80
19707,8540,2360,1550
19709,21560,5250,1450
19711,22040,4390,1850
19713,15290,1570,240
19720,29010,2590,340
19734,6000,1410,210
19736,120,40,0
19801,6480,360,140
19802,11250,720,160
19803,11130,2950,1620
19804,9370,850,60
19805,18070,1090,220
19806,4910,860,590
19807,4290,780,1580
19808,19900,3710,950
19809,7380,1180,250
19810,12790,3110,1050
19901,15360,1290,320
19904,16510,1900,280
19930,1420,370,230
19931,150,20,0
19933,4420,480,70
19934,6560,980,270
19938,4440,790,50
19939,3470,550,150
19940,2770,300,40
19941,1310,90,0
19943,5860,730,60
19944,270,50,30
19945,3900,480,110
19946,2150,220,20
19947,8420,750,130
19950,3270,300,40
19951,950,160,40
19952,4960,460,40
19953,2080,230,20
19954,780,90,0
19956,7310,610,80
19958,13670,2790,1070
19960,3200,250,30
19962,5840,980,120
19963,9520,1040,190
19964,610,70,0
19966,14660,1930,380
19967,850,240,50
19968,6560,1200,270
19970,4180,860,300
19971,7840,1420,780
19973,11710,1010,210
19975,4910,910,270
19977,11740,1600,220
19979,390,40,0
